,Date,tweet_content
961,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
962,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
963,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
964,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
965,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
966,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
967,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
968,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
969,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
970,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
971,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
972,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
973,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
974,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
975,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
976,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
977,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
978,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
979,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
980,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
981,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
982,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
983,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
984,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
985,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
986,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
987,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
988,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
989,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
990,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
991,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
992,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
993,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
994,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
995,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
996,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
997,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
998,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
999,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1000,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1001,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1002,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1003,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1004,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1005,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1006,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1007,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1008,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1009,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1010,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1011,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1012,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1013,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1014,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1015,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1016,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1017,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1018,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1019,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1020,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1021,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1022,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1023,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1024,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1025,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1026,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1027,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1028,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1029,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1030,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1031,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1032,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1033,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1034,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1035,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1036,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1037,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1038,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1039,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1040,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1041,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1042,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1043,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1044,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1045,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1046,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1047,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1048,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1049,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1050,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1051,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1052,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1053,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1054,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1055,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1056,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1057,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1058,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1059,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1060,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1061,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1062,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1063,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1064,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1065,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1066,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1067,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1068,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1069,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1070,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1071,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1072,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1073,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1074,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1075,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1076,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1077,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1078,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1079,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1080,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1081,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1082,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1083,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1084,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1085,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1086,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1087,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1088,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1089,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1090,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1091,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1092,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1093,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1094,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1095,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1096,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1097,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1098,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1099,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1100,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
